date,time,global_active_power,temperature,time_of_day,occupancy,occupancy_confidence,ac_on,ac_eco,lamp_on,tv_on
12/01/2024,02:20:00,0.152,25,1.0,1,0.5,0,0,0,1
12/01/2024,02:30:00,0.875,24,1.0,1,0.45,1,0,1,1
12/01/2024,02:40:00,0.181,25,1.0,1,0.46,0,0,1,1
12/01/2024,02:50:00,0.14,27,1.0,1,0.45,0,0,1,1
12/01/2024,03:00:00,0.073,24,1.0,1,0.62,0,0,1,0
12/01/2024,03:10:00,0.866,24,1.0,1,0.44,1,0,1,1
12/01/2024,03:20:00,0.79,25,1.0,1,0.57,1,0,1,0
12/01/2024,03:30:00,0.01,24,1.0,0,0.53,0,0,0,0
12/01/2024,03:40:00,0.017,26,1.0,0,0.54,0,0,0,0
12/01/2024,03:50:00,0.182,28,1.0,1,0.65,0,0,1,1
12/01/2024,04:00:00,0.012,26,1.0,1,0.52,0,0,1,0
12/01/2024,04:10:00,0.897,26,1.0,1,0.59,1,0,1,1
12/01/2024,04:20:00,0.021,26,1.0,0,0.55,0,0,0,0
12/01/2024,04:30:00,0.01,24,1.0,0,0.54,0,0,0,0
12/01/2024,04:40:00,0.016,28,1.0,0,0.71,0,0,0,0
12/01/2024,04:50:00,0.175,27,1.0,1,0.45,0,0,1,1
12/01/2024,05:00:00,0.01,27,1.0,0,0.64,0,0,0,0
12/01/2024,05:10:00,0.941,32,1.0,1,0.6,1,0,1,0
12/01/2024,05:20:00,0.129,28,1.0,0,0.52,0,0,0,1
12/01/2024,05:30:00,0.883,26,1.0,1,0.66,1,0,1,1
12/01/2024,05:40:00,0.142,27,1.0,0,0.42,0,0,0,1
12/01/2024,05:50:00,0.05,30,1.0,1,0.51,0,0,1,0
12/01/2024,06:00:00,0.013,28,0.0,0,0.47,0,0,0,0
12/01/2024,06:10:00,0.01,26,0.0,0,0.58,0,0,0,0
12/01/2024,06:20:00,0.695,30,0.0,1,0.47,1,0,0,0
12/01/2024,06:30:00,0.709,28,0.0,1,0.58,1,0,0,0
12/01/2024,06:40:00,0.01,32,0.0,0,0.54,0,0,0,0
12/01/2024,06:50:00,0.035,30,0.0,1,0.52,0,0,1,0
12/01/2024,07:00:00,0.674,28,0.0,1,0.93,1,0,0,0
12/01/2024,07:10:00,0.904,31,0.0,1,0.88,1,0,0,0
12/01/2024,07:20:00,0.522,29,0.0,0,0.82,1,1,0,0
12/01/2024,07:30:00,0.928,31,0.0,1,1.0,1,0,0,0
12/01/2024,07:40:00,0.717,30,0.0,1,0.87,1,0,0,0
12/01/2024,07:50:00,0.691,29,0.0,1,0.74,1,0,0,0
12/01/2024,08:00:00,0.828,29,0.0,1,0.84,1,0,0,1
12/01/2024,08:10:00,0.01,32,0.0,0,0.81,0,0,0,0
12/01/2024,08:20:00,0.039,30,0.0,0,0.96,0,0,0,0
12/01/2024,08:30:00,0.504,30,0.0,0,0.92,1,1,0,0
12/01/2024,08:40:00,0.01,29,0.0,1,0.93,0,0,0,0
12/01/2024,08:50:00,0.024,31,0.0,0,0.87,0,0,0,0
12/01/2024,09:00:00,0.01,34,0.0,0,0.88,0,0,0,0
12/01/2024,09:10:00,0.726,29,0.0,1,0.87,1,0,0,0
12/01/2024,09:20:00,0.01,31,0.0,0,0.89,0,0,0,0
12/01/2024,09:30:00,0.911,33,0.0,0,0.96,1,0,0,0
12/01/2024,09:40:00,0.018,31,0.0,0,0.92,0,0,0,0
12/01/2024,09:50:00,0.01,32,0.0,0,0.94,0,0,0,0
12/01/2024,10:00:00,0.5,30,0.0,0,0.93,1,1,0,0
12/01/2024,10:10:00,0.01,32,0.0,0,0.96,0,0,0,0
12/01/2024,10:20:00,0.011,31,0.0,0,0.92,0,0,0,0
12/01/2024,10:30:00,0.01,33,0.0,0,0.93,0,0,0,0
12/01/2024,10:40:00,0.914,34,0.0,0,0.98,1,0,0,0
12/01/2024,10:50:00,0.01,36,0.0,0,0.85,0,0,0,0
12/01/2024,11:00:00,0.027,33,0.0,0,0.84,0,0,0,0
12/01/2024,11:10:00,0.042,32,0.0,0,0.82,0,0,0,0
12/01/2024,11:20:00,0.887,32,0.0,0,0.91,1,0,0,0
12/01/2024,11:30:00,0.01,31,0.0,0,0.77,0,0,0,0
12/01/2024,11:40:00,0.026,32,0.0,0,0.93,0,0,0,0
12/01/2024,11:50:00,0.01,32,0.0,0,0.89,0,0,0,0
12/01/2024,12:00:00,0.014,32,0.0,0,0.98,0,0,0,0
12/01/2024,12:10:00,0.01,34,0.0,0,0.85,0,0,0,0
12/01/2024,12:20:00,0.495,30,0.0,1,0.89,1,1,0,0
12/01/2024,12:30:00,0.895,34,0.0,0,0.98,1,0,0,0
12/01/2024,12:40:00,0.01,34,0.0,0,1.0,0,0,0,0
12/01/2024,12:50:00,0.012,32,0.0,0,0.85,0,0,0,0
12/01/2024,13:00:00,0.013,29,0.0,0,0.91,0,0,0,0
12/01/2024,13:10:00,0.496,31,0.0,1,0.92,1,1,0,0
12/01/2024,13:20:00,0.01,34,0.0,0,0.93,0,0,0,0
12/01/2024,13:30:00,0.01,32,0.0,0,0.88,0,0,0,0
12/01/2024,13:40:00,0.018,30,0.0,1,0.99,0,0,0,0
12/01/2024,13:50:00,0.01,31,0.0,0,0.77,0,0,0,0
12/01/2024,14:00:00,0.922,33,0.0,0,0.87,1,0,0,0
12/01/2024,14:10:00,0.505,32,0.0,0,0.93,1,1,0,0
12/01/2024,14:20:00,0.495,31,0.0,0,0.93,1,1,0,0
12/01/2024,14:30:00,0.902,31,0.0,0,0.99,1,0,0,0
12/01/2024,14:40:00,0.533,30,0.0,0,0.98,1,1,0,0
12/01/2024,14:50:00,0.541,30,0.0,1,0.88,1,1,0,0
12/01/2024,15:00:00,0.01,33,0.0,0,0.99,0,0,0,0
12/01/2024,15:10:00,0.024,30,0.0,0,0.85,0,0,0,0
12/01/2024,15:20:00,0.01,32,0.0,0,0.97,0,0,0,0
12/01/2024,15:30:00,0.01,33,0.0,0,1.0,0,0,0,0
12/01/2024,15:40:00,0.913,32,0.0,0,0.99,1,0,0,0
12/01/2024,15:50:00,0.017,30,0.0,0,0.91,0,0,0,0
12/01/2024,16:00:00,0.01,31,0.0,0,0.88,0,0,0,0
12/01/2024,16:10:00,0.019,30,0.0,0,0.79,0,0,0,0
12/01/2024,16:20:00,0.028,28,0.0,0,0.92,0,0,0,0
12/01/2024,16:30:00,0.521,30,0.0,0,0.82,1,1,0,0
12/01/2024,16:40:00,0.01,28,0.0,0,0.84,0,0,0,0
12/01/2024,16:50:00,0.01,31,0.0,0,0.82,0,0,0,0
12/01/2024,17:00:00,0.523,28,0.0,0,0.87,1,1,0,0
12/01/2024,17:10:00,0.033,29,0.0,1,0.9,0,0,0,0
12/01/2024,17:20:00,0.491,29,0.0,1,0.92,1,1,0,0
12/01/2024,17:30:00,0.515,28,0.0,1,0.86,1,1,0,0
12/01/2024,17:40:00,0.021,29,0.0,0,0.97,0,0,0,0
12/01/2024,17:50:00,0.849,27,0.0,1,0.89,1,0,1,1
12/01/2024,18:00:00,0.185,29,1.0,1,0.84,0,0,1,1
12/01/2024,18:10:00,0.202,26,1.0,1,0.92,0,0,1,1
12/01/2024,18:20:00,0.88,28,1.0,1,1.0,1,0,1,1
12/01/2024,18:30:00,0.878,30,1.0,1,0.92,1,0,1,1
12/01/2024,18:40:00,0.159,26,1.0,1,0.87,0,0,1,1
12/01/2024,18:50:00,0.163,26,1.0,1,0.79,0,0,1,1
12/01/2024,19:00:00,0.86,28,1.0,1,0.88,1,0,1,1
12/01/2024,19:10:00,0.037,27,1.0,1,0.92,0,0,1,0
12/01/2024,19:20:00,0.166,27,1.0,1,0.87,0,0,1,1
12/01/2024,19:30:00,0.015,27,1.0,0,0.78,0,0,0,0
12/01/2024,19:40:00,0.037,27,1.0,1,0.84,0,0,1,0
12/01/2024,19:50:00,0.705,28,1.0,0,1.0,1,0,0,0
12/01/2024,20:00:00,0.755,27,1.0,0,1.0,1,0,1,0
12/01/2024,20:10:00,0.018,25,1.0,1,0.84,0,0,1,0
12/01/2024,20:20:00,0.884,27,1.0,1,0.95,1,0,1,1
12/01/2024,20:30:00,0.873,28,1.0,1,0.82,1,0,1,1
12/01/2024,20:40:00,0.053,25,1.0,1,1.0,0,0,1,0
12/01/2024,20:50:00,0.067,24,1.0,1,0.92,0,0,1,0
12/01/2024,21:00:00,0.184,27,1.0,1,0.97,0,0,1,1
12/01/2024,21:10:00,0.059,25,1.0,1,0.78,0,0,1,0
12/01/2024,21:20:00,0.014,22,1.0,0,0.95,0,0,0,0
12/01/2024,21:30:00,0.17,26,1.0,1,0.9,0,0,1,1
12/01/2024,21:40:00,0.041,24,1.0,1,0.96,0,0,1,0
12/01/2024,21:50:00,0.036,24,1.0,1,0.96,0,0,1,0
12/01/2024,22:00:00,0.016,25,1.0,0,0.9,0,0,0,0
12/01/2024,22:10:00,0.176,25,1.0,1,0.86,0,0,1,1
12/01/2024,22:20:00,0.052,25,1.0,1,0.95,0,0,1,0
12/01/2024,22:30:00,0.85,24,1.0,1,0.9,1,0,1,1
12/01/2024,22:40:00,0.83,25,1.0,1,0.84,1,0,1,1
12/01/2024,22:50:00,0.751,24,1.0,1,0.84,1,0,1,0
12/01/2024,23:00:00,0.802,25,1.0,1,0.8,1,0,0,1
12/01/2024,23:10:00,0.175,25,1.0,1,0.86,0,0,1,1
12/01/2024,23:20:00,0.899,23,1.0,1,0.98,1,0,1,1
12/01/2024,23:30:00,0.135,26,1.0,1,0.91,0,0,0,1
12/01/2024,23:40:00,0.823,23,1.0,0,0.86,1,0,0,1
12/01/2024,23:50:00,0.854,25,1.0,1,0.96,1,0,1,1
13/01/2024,00:00:00,0.821,25,1.0,0,0.84,1,0,0,1
13/01/2024,00:10:00,0.049,27,1.0,1,0.91,0,0,1,0
13/01/2024,00:20:00,0.066,24,1.0,1,0.89,0,0,1,0
13/01/2024,00:30:00,0.052,24,1.0,1,0.95,0,0,1,0
13/01/2024,00:40:00,0.046,24,1.0,1,0.79,0,0,1,0
13/01/2024,00:50:00,0.18,24,1.0,1,0.84,0,0,1,1
13/01/2024,01:00:00,0.072,25,1.0,1,0.44,0,0,1,0
13/01/2024,01:10:00,0.835,22,1.0,1,0.53,1,0,0,1
13/01/2024,01:20:00,0.053,23,1.0,0,0.63,0,0,1,0
13/01/2024,01:30:00,0.01,23,1.0,0,0.51,0,0,0,0
13/01/2024,01:40:00,0.11,26,1.0,0,0.51,0,0,0,1
13/01/2024,01:50:00,0.108,27,1.0,1,0.61,0,0,0,1
13/01/2024,02:00:00,0.01,24,1.0,0,0.62,0,0,0,0
13/01/2024,02:10:00,0.857,24,1.0,1,0.54,1,0,1,1
13/01/2024,02:20:00,0.01,25,1.0,1,0.6,0,0,0,0
13/01/2024,02:30:00,0.037,27,1.0,1,0.47,0,0,1,0
13/01/2024,02:40:00,0.039,24,1.0,1,0.65,0,0,1,0
13/01/2024,02:50:00,0.802,25,1.0,1,0.7,1,0,0,1
13/01/2024,03:00:00,0.173,27,1.0,1,0.59,0,0,1,1
13/01/2024,03:10:00,0.061,26,1.0,1,0.4,0,0,1,0
13/01/2024,03:20:00,0.171,26,1.0,0,0.51,0,0,1,1
13/01/2024,03:30:00,0.015,27,1.0,0,0.59,0,0,0,0
13/01/2024,03:40:00,0.017,22,1.0,0,0.52,0,0,0,0
13/01/2024,03:50:00,0.016,27,1.0,0,0.64,0,0,0,0
13/01/2024,04:00:00,0.883,25,1.0,1,0.59,1,0,1,1
13/01/2024,04:10:00,0.148,23,1.0,0,0.5,0,0,0,1
13/01/2024,04:20:00,0.154,27,1.0,0,0.55,0,0,0,1
13/01/2024,04:30:00,0.641,29,1.0,1,0.49,1,1,1,1
13/01/2024,04:40:00,0.177,26,1.0,1,0.54,0,0,1,1
13/01/2024,04:50:00,0.01,28,1.0,0,0.51,0,0,0,0
13/01/2024,05:00:00,0.891,29,1.0,1,0.63,1,0,1,1
13/01/2024,05:10:00,0.011,29,1.0,0,0.7,0,0,0,0
13/01/2024,05:20:00,0.554,30,1.0,1,0.45,1,1,1,0
13/01/2024,05:30:00,0.552,29,1.0,1,0.42,1,1,1,0
13/01/2024,05:40:00,0.873,28,1.0,1,0.53,1,0,1,1
13/01/2024,05:50:00,0.075,25,1.0,1,0.44,0,0,1,0
13/01/2024,06:00:00,0.029,28,0.0,0,0.55,0,0,0,0
13/01/2024,06:10:00,0.034,27,0.0,0,0.6,0,0,0,0
13/01/2024,06:20:00,0.907,32,0.0,1,0.65,1,0,0,0
13/01/2024,06:30:00,0.798,28,0.0,1,0.56,1,0,0,1
13/01/2024,06:40:00,0.021,29,0.0,0,0.54,0,0,0,0
13/01/2024,06:50:00,0.01,30,0.0,0,0.41,0,0,0,0
13/01/2024,07:00:00,0.505,29,0.0,1,0.9,1,1,0,0
13/01/2024,07:10:00,0.909,32,0.0,1,0.9,1,0,0,0
13/01/2024,07:20:00,0.01,28,0.0,0,0.94,0,0,0,0
13/01/2024,07:30:00,0.02,30,0.0,0,0.85,0,0,0,0
13/01/2024,07:40:00,0.696,29,0.0,1,0.87,1,0,0,0
13/01/2024,07:50:00,0.719,28,0.0,1,0.8,1,0,0,0
13/01/2024,08:00:00,0.01,29,0.0,0,0.74,0,0,0,0
13/01/2024,08:10:00,0.049,30,0.0,0,0.82,0,0,0,0
13/01/2024,08:20:00,0.686,30,0.0,1,0.79,1,0,0,0
13/01/2024,08:30:00,0.712,29,0.0,1,0.92,1,0,0,0
13/01/2024,08:40:00,0.519,28,0.0,0,0.86,1,1,0,0
13/01/2024,08:50:00,0.504,31,0.0,1,0.86,1,1,0,0
13/01/2024,09:00:00,0.501,29,0.0,1,0.83,1,1,0,0
13/01/2024,09:10:00,0.03,32,0.0,0,0.67,0,0,0,0
13/01/2024,09:20:00,0.023,31,0.0,0,1.0,0,0,0,0
13/01/2024,09:30:00,0.698,29,0.0,0,0.83,1,0,0,0
13/01/2024,09:40:00,0.888,31,0.0,1,0.87,1,0,0,0
13/01/2024,09:50:00,0.519,30,0.0,0,0.8,1,1,0,0
13/01/2024,10:00:00,0.015,32,0.0,0,0.97,0,0,0,0
13/01/2024,10:10:00,0.919,34,0.0,1,0.91,1,0,0,0
13/01/2024,10:20:00,0.01,29,0.0,1,0.84,0,0,0,0
13/01/2024,10:30:00,0.023,32,0.0,0,0.87,0,0,0,0
13/01/2024,10:40:00,0.934,32,0.0,0,1.0,1,0,0,0
13/01/2024,10:50:00,0.033,33,0.0,0,0.89,0,0,0,0
13/01/2024,11:00:00,0.01,32,0.0,0,0.89,0,0,0,0
13/01/2024,11:10:00,0.947,31,0.0,0,0.83,1,0,0,0
13/01/2024,11:20:00,0.52,31,0.0,0,0.77,1,1,0,0
13/01/2024,11:30:00,0.01,31,0.0,0,0.89,0,0,0,0
13/01/2024,11:40:00,0.917,34,0.0,0,0.92,1,0,0,0
13/01/2024,11:50:00,0.913,32,0.0,1,0.98,1,0,0,0
13/01/2024,12:00:00,0.01,35,0.0,0,0.74,0,0,0,0
13/01/2024,12:10:00,0.01,32,0.0,0,0.82,0,0,0,0
13/01/2024,12:20:00,0.021,31,0.0,0,0.86,0,0,0,0
13/01/2024,12:30:00,0.021,30,0.0,0,0.9,0,0,0,0
13/01/2024,12:40:00,0.701,29,0.0,1,0.89,1,0,0,0
13/01/2024,12:50:00,0.01,30,0.0,0,0.89,0,0,0,0
13/01/2024,13:00:00,0.901,32,0.0,0,0.93,1,0,0,0
13/01/2024,13:10:00,0.907,33,0.0,0,0.84,1,0,0,0
13/01/2024,13:20:00,0.023,29,0.0,0,0.97,0,0,0,0
13/01/2024,13:30:00,0.028,33,0.0,1,0.93,0,0,0,0
13/01/2024,13:40:00,0.507,31,0.0,0,0.88,1,1,0,0
13/01/2024,13:50:00,0.926,32,0.0,0,1.0,1,0,0,0
13/01/2024,14:00:00,0.017,34,0.0,0,1.0,0,0,0,0
13/01/2024,14:10:00,0.012,33,0.0,0,0.97,0,0,0,0
13/01/2024,14:20:00,0.038,31,0.0,0,0.69,0,0,0,0
13/01/2024,14:30:00,0.015,30,0.0,0,1.0,0,0,0,0
13/01/2024,14:40:00,0.01,28,0.0,1,0.96,0,0,0,0
13/01/2024,14:50:00,0.023,30,0.0,0,1.0,0,0,0,0
13/01/2024,15:00:00,0.01,31,0.0,0,0.99,0,0,0,0
13/01/2024,15:10:00,0.707,29,0.0,1,1.0,1,0,0,0
13/01/2024,15:20:00,0.714,30,0.0,0,0.96,1,0,0,0
13/01/2024,15:30:00,0.021,31,0.0,0,0.99,0,0,0,0
13/01/2024,15:40:00,0.514,30,0.0,0,1.0,1,1,0,0
13/01/2024,15:50:00,0.01,29,0.0,0,0.92,0,0,0,0
13/01/2024,16:00:00,0.01,30,0.0,0,0.79,0,0,0,0
13/01/2024,16:10:00,0.904,31,0.0,1,0.88,1,0,0,0
13/01/2024,16:20:00,0.014,28,0.0,0,0.93,0,0,0,0
13/01/2024,16:30:00,0.891,32,0.0,0,0.91,1,0,0,0
13/01/2024,16:40:00,0.031,29,0.0,0,0.81,0,0,0,0
13/01/2024,16:50:00,0.015,29,0.0,0,0.79,0,0,0,0
13/01/2024,17:00:00,0.714,30,0.0,1,0.85,1,0,0,0
13/01/2024,17:10:00,0.01,29,0.0,0,0.96,0,0,0,0
13/01/2024,17:20:00,0.01,30,0.0,1,1.0,0,0,0,0
13/01/2024,17:30:00,0.011,29,0.0,1,0.96,0,0,0,0
13/01/2024,17:40:00,0.021,27,0.0,0,0.97,0,0,0,0
13/01/2024,17:50:00,0.01,29,0.0,0,0.89,0,0,0,0
13/01/2024,18:00:00,0.146,26,1.0,1,0.78,0,0,0,1
13/01/2024,18:10:00,0.669,28,1.0,1,0.87,1,1,1,1
13/01/2024,18:20:00,0.06,28,1.0,1,0.88,0,0,1,0
13/01/2024,18:30:00,0.868,27,1.0,1,0.87,1,0,1,1
13/01/2024,18:40:00,0.176,27,1.0,1,0.9,0,0,1,1
13/01/2024,18:50:00,0.763,24,1.0,1,0.93,1,0,1,0
13/01/2024,19:00:00,0.034,26,1.0,1,0.96,0,0,1,0
13/01/2024,19:10:00,0.06,27,1.0,1,0.88,0,0,1,0
13/01/2024,19:20:00,0.186,27,1.0,1,0.77,0,0,1,1
13/01/2024,19:30:00,0.203,25,1.0,1,0.87,0,0,1,1
13/01/2024,19:40:00,0.171,28,1.0,1,0.9,0,0,1,1
13/01/2024,19:50:00,0.019,25,1.0,0,0.99,0,0,1,0
13/01/2024,20:00:00,0.143,27,1.0,1,0.86,0,0,1,1
13/01/2024,20:10:00,0.117,26,1.0,1,0.94,0,0,0,1
13/01/2024,20:20:00,0.189,25,1.0,1,0.92,0,0,1,1
13/01/2024,20:30:00,0.043,28,1.0,0,0.9,0,0,0,0
13/01/2024,20:40:00,0.704,24,1.0,1,0.97,1,0,0,0
13/01/2024,20:50:00,0.871,27,1.0,1,0.85,1,0,1,1
13/01/2024,21:00:00,0.01,27,1.0,0,0.86,0,0,0,0
13/01/2024,21:10:00,0.18,24,1.0,1,0.9,0,0,1,1
13/01/2024,21:20:00,0.172,27,1.0,1,0.86,0,0,1,1
13/01/2024,21:30:00,0.046,24,1.0,1,0.94,0,0,1,0
13/01/2024,21:40:00,0.036,25,1.0,1,0.85,0,0,1,0
13/01/2024,21:50:00,0.045,25,1.0,1,0.92,0,0,1,0
13/01/2024,22:00:00,0.73,24,1.0,1,0.89,1,0,1,0
13/01/2024,22:10:00,0.857,26,1.0,1,0.92,1,0,1,1
13/01/2024,22:20:00,0.031,26,1.0,1,0.87,0,0,1,0
13/01/2024,22:30:00,0.035,22,1.0,1,0.88,0,0,1,0
13/01/2024,22:40:00,0.853,26,1.0,1,0.91,1,0,1,1
13/01/2024,22:50:00,0.059,22,1.0,1,0.91,0,0,1,0
13/01/2024,23:00:00,0.113,26,1.0,0,0.9,0,0,0,1
13/01/2024,23:10:00,0.049,26,1.0,1,1.0,0,0,1,0
13/01/2024,23:20:00,0.854,22,1.0,1,0.83,1,0,1,1
13/01/2024,23:30:00,0.154,23,1.0,1,0.9,0,0,1,1
13/01/2024,23:40:00,0.734,22,1.0,1,0.79,1,0,1,0
13/01/2024,23:50:00,0.145,24,1.0,1,0.93,0,0,0,1
14/01/2024,00:00:00,0.047,24,1.0,1,0.82,0,0,1,0
14/01/2024,00:10:00,0.039,25,1.0,1,0.88,0,0,1,0
14/01/2024,00:20:00,0.035,26,1.0,1,0.87,0,0,1,0
14/01/2024,00:30:00,0.85,26,1.0,1,0.92,1,0,1,1
14/01/2024,00:40:00,0.859,23,1.0,1,0.86,1,0,1,1
14/01/2024,00:50:00,0.01,24,1.0,1,0.86,0,0,0,0
14/01/2024,01:00:00,0.163,22,1.0,1,0.65,0,0,1,1
14/01/2024,01:10:00,0.699,23,1.0,1,0.57,1,0,0,0
14/01/2024,01:20:00,0.038,26,1.0,1,0.51,0,0,1,0
14/01/2024,01:30:00,0.889,27,1.0,1,0.53,1,0,1,1
14/01/2024,01:40:00,0.826,23,1.0,1,0.67,1,0,0,1
14/01/2024,01:50:00,0.01,24,1.0,0,0.53,0,0,0,0
14/01/2024,02:00:00,0.069,24,1.0,0,0.5,0,0,1,0
14/01/2024,02:10:00,0.15,25,1.0,1,0.5,0,0,1,1
14/01/2024,02:20:00,0.01,24,1.0,1,0.51,0,0,0,0
14/01/2024,02:30:00,0.01,25,1.0,0,0.51,0,0,0,0
14/01/2024,02:40:00,0.051,24,1.0,1,0.46,0,0,1,0
14/01/2024,02:50:00,0.179,25,1.0,1,0.47,0,0,1,1
14/01/2024,03:00:00,0.134,26,1.0,1,0.49,0,0,1,1
14/01/2024,03:10:00,0.883,25,1.0,1,0.59,1,0,1,1
14/01/2024,03:20:00,0.175,25,1.0,1,0.52,0,0,1,1
14/01/2024,03:30:00,0.051,25,1.0,1,0.54,0,0,1,0
14/01/2024,03:40:00,0.111,26,1.0,1,0.64,0,0,0,1
14/01/2024,03:50:00,0.882,25,1.0,1,0.64,1,0,1,1
14/01/2024,04:00:00,0.155,26,1.0,0,0.53,0,0,0,1
14/01/2024,04:10:00,0.044,29,1.0,1,0.51,0,0,1,0
14/01/2024,04:20:00,0.045,27,1.0,1,0.49,0,0,1,0
14/01/2024,04:30:00,0.13,26,1.0,1,0.6,0,0,0,1
14/01/2024,04:40:00,0.01,28,1.0,0,0.54,0,0,0,0
14/01/2024,04:50:00,0.01,26,1.0,0,0.52,0,0,0,0
14/01/2024,05:00:00,0.065,29,1.0,0,0.49,0,0,1,0
14/01/2024,05:10:00,0.869,28,1.0,1,0.5,1,0,1,1
14/01/2024,05:20:00,0.134,27,1.0,0,0.57,0,0,0,1
14/01/2024,05:30:00,0.16,28,1.0,0,0.46,0,0,0,1
14/01/2024,05:40:00,0.032,25,1.0,1,0.62,0,0,0,0
14/01/2024,05:50:00,0.814,26,1.0,1,0.51,1,0,0,1
14/01/2024,06:00:00,0.036,26,0.0,1,0.54,0,0,0,0
14/01/2024,06:10:00,0.031,28,0.0,0,0.46,0,0,0,0
14/01/2024,06:20:00,0.932,31,0.0,1,0.55,1,0,0,0
14/01/2024,06:30:00,0.01,32,0.0,0,0.53,0,0,0,0
14/01/2024,06:40:00,0.013,30,0.0,0,0.55,0,0,0,0
14/01/2024,06:50:00,0.01,30,0.0,0,0.65,0,0,0,0
14/01/2024,07:00:00,0.012,26,0.0,0,0.91,0,0,0,0
14/01/2024,07:10:00,0.036,28,0.0,0,0.84,0,0,0,0
14/01/2024,07:20:00,0.712,28,0.0,1,0.85,1,0,0,0
14/01/2024,07:30:00,0.01,29,0.0,0,0.94,0,0,0,0
14/01/2024,07:40:00,0.744,29,0.0,1,0.99,1,0,1,0
14/01/2024,07:50:00,0.01,29,0.0,0,0.92,0,0,0,0
14/01/2024,08:00:00,0.737,27,0.0,1,0.95,1,0,0,0
14/01/2024,08:10:00,0.01,31,0.0,0,0.94,0,0,0,0
14/01/2024,08:20:00,0.01,29,0.0,0,1.0,0,0,0,0
14/01/2024,08:30:00,0.904,31,0.0,0,0.76,1,0,0,0
14/01/2024,08:40:00,1.054,34,0.0,1,0.95,1,0,0,1
14/01/2024,08:50:00,0.724,29,0.0,1,0.97,1,0,0,0
14/01/2024,09:00:00,0.019,27,0.0,0,0.81,0,0,0,0
14/01/2024,09:10:00,0.513,31,0.0,1,0.84,1,1,0,0
14/01/2024,09:20:00,0.013,33,0.0,0,0.84,0,0,0,0
14/01/2024,09:30:00,0.631,34,0.0,1,0.85,1,1,0,1
14/01/2024,09:40:00,0.041,29,0.0,0,0.87,0,0,0,0
14/01/2024,09:50:00,0.01,32,0.0,0,0.92,0,0,0,0
14/01/2024,10:00:00,0.01,31,0.0,0,0.96,0,0,0,0
14/01/2024,10:10:00,0.017,31,0.0,0,0.98,0,0,0,0
14/01/2024,10:20:00,0.031,36,0.0,0,0.84,0,0,0,0
14/01/2024,10:30:00,0.713,29,0.0,1,0.84,1,0,0,0
14/01/2024,10:40:00,1.0,32,0.0,1,0.99,1,0,0,1
14/01/2024,10:50:00,0.021,33,0.0,0,0.95,0,0,0,0
14/01/2024,11:00:00,0.01,33,0.0,0,0.91,0,0,0,0
14/01/2024,11:10:00,0.01,32,0.0,0,0.93,0,0,0,0
14/01/2024,11:20:00,0.01,32,0.0,0,0.9,0,0,0,0
14/01/2024,11:30:00,0.01,31,0.0,0,0.94,0,0,0,0
14/01/2024,11:40:00,0.513,32,0.0,0,0.88,1,1,0,0
14/01/2024,11:50:00,0.9,31,0.0,1,0.92,1,0,0,0
14/01/2024,12:00:00,0.01,33,0.0,0,0.79,0,0,0,0
14/01/2024,12:10:00,0.046,31,0.0,0,0.85,0,0,0,0
14/01/2024,12:20:00,0.01,33,0.0,0,0.85,0,0,0,0
14/01/2024,12:30:00,0.011,32,0.0,0,0.87,0,0,0,0
14/01/2024,12:40:00,0.533,34,0.0,0,0.84,1,1,0,0
14/01/2024,12:50:00,0.02,32,0.0,0,0.86,0,0,0,0
14/01/2024,13:00:00,0.039,29,0.0,0,0.79,0,0,0,0
14/01/2024,13:10:00,0.5,34,0.0,1,0.94,1,1,0,0
14/01/2024,13:20:00,0.726,30,0.0,1,0.89,1,0,0,0
14/01/2024,13:30:00,0.017,31,0.0,0,0.78,0,0,0,0
14/01/2024,13:40:00,0.525,31,0.0,0,0.84,1,1,0,0
14/01/2024,13:50:00,0.023,34,0.0,0,0.92,0,0,0,0
14/01/2024,14:00:00,0.538,28,0.0,1,0.86,1,1,1,0
14/01/2024,14:10:00,0.552,36,0.0,1,0.85,1,1,0,0
14/01/2024,14:20:00,0.01,33,0.0,0,0.89,0,0,0,0
14/01/2024,14:30:00,0.01,32,0.0,0,0.92,0,0,0,0
14/01/2024,14:40:00,0.02,31,0.0,0,0.8,0,0,0,0
14/01/2024,14:50:00,0.014,31,0.0,0,0.94,0,0,0,0
14/01/2024,15:00:00,0.552,32,0.0,1,0.84,1,1,1,0
14/01/2024,15:10:00,0.921,32,0.0,0,0.9,1,0,0,0
14/01/2024,15:20:00,0.897,31,0.0,0,0.9,1,0,0,0
14/01/2024,15:30:00,0.023,31,0.0,0,0.86,0,0,0,0
14/01/2024,15:40:00,0.708,30,0.0,0,0.83,1,0,0,0
14/01/2024,15:50:00,0.031,30,0.0,0,0.88,0,0,0,0
14/01/2024,16:00:00,0.505,30,0.0,1,1.0,1,1,0,0
14/01/2024,16:10:00,0.017,32,0.0,0,0.8,0,0,0,0
14/01/2024,16:20:00,0.92,31,0.0,1,1.0,1,0,0,0
14/01/2024,16:30:00,0.024,25,0.0,0,0.88,0,0,0,0
14/01/2024,16:40:00,0.711,30,0.0,0,0.9,1,0,0,0
14/01/2024,16:50:00,0.01,29,0.0,0,0.82,0,0,0,0
